"tqpkiprofara01","tqpkiprofara02","tqpkiprofara03","tqpkiprofara04","srv_ac","aras_cpn","ar_mediador","cpcewprojbos01","cpcewprojbos02","srv_ar","tqbznprowebc02","tqbznprowebc03","tqbznprowebc04","tqbznprowebc05","tqbznprowebc06","tqbznprowebc07","tqbznprowebc08","tqbznprowebc09","tqbznprowebc10","tqbznprowebc11","tqbznprowebc12","tqbznprowebc13","tqbznprowebc14","tqbznprowebc15","tqrfcprowebl21","tqrfcprowebl22","tqrfcprowebl23","tqrfcprowebl24","tqrfcprowebl26","tqrfcprowebl27","tqrfcprowebl28","tqrfcprowebl29","tqrfcprowebl30","tqrfcprowebl31","tqrfcprowebl32","tqrfcprowebl34","tqrfcprowebl35","tqrfcprowebl36","tqrfcprowebl37","tqrfcprowebl38","tqrfcprowebl39","tqrfcprowebl40","tqrfcprowebl42","tqrfcprowebl43","tqrfcprowebl44","tqrfcprowebl45","tqrfcprowebl46","tqrfcprowebl47","tqrfcprowebl48","tqrfcprowebl49","tqrfcprowebl50","tqrfcprowebl51","tqrfcprowebl52","tqrfcprowebl53","tqrfcprowebl54","tqrfcprowebl55","tqrfcprowebl56","tqrfcprowebl57","tqrfcprowebl58","tqrfcprowebl65","tqrfcprowebl82","tqrfcprowebl83","tqrfcprowebl84"
"2017-05-09 22:33:00",60,0,0,0,0,72,2,85,82,416,0,0,0,0,0,0,0,0,0,0,64,0,0,0,3,7,5,3,5,13,10,2,2,3,8,39,39,45,30,20,51,21,0,2,10,3,4,6,3,3,9,8,5,6,2,3,6,5,10,86,59,54,38
"2017-05-09 22:36:00",55,3,0,0,0,72,0,83,82,204,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,6,4,0,10,8,5,2,11,20,11,23,35,70,36,21,47,51,0,6,4,0,2,4,8,6,6,1,4,4,1,3,4,0,7,38,53,38,44
"2017-05-09 22:39:00",50,54,0,0,0,72,0,84,84,68,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,13,0,0,6,4,8,0,12,2,8,28,16,63,46,52,45,48,0,2,9,0,6,8,6,4,3,5,12,5,4,7,3,1,11,26,40,37,37
"2017-05-09 22:42:00",68,76,0,0,0,72,0,82,83,40,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,5,0,0,22,17,10,6,7,3,15,48,48,34,53,49,41,61,3,3,0,1,8,7,6,3,8,4,3,4,2,6,6,6,9,78,40,61,35
"2017-05-09 22:45:00",61,86,0,0,0,72,0,84,83,200,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,9,2,3,15,27,11,2,4,4,1,42,49,52,28,48,23,44,1,0,1,3,6,6,4,6,6,7,8,1,3,4,3,8,0,37,20,73,51
"2017-05-09 22:48:00",73,92,0,0,0,59,0,85,82,316,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,2,4,12,7,1,2,4,2,8,57,27,49,39,29,76,56,0,15,0,3,6,4,4,3,6,5,10,7,4,5,9,3,11,25,52,43,42
"2017-05-09 22:51:00",61,80,0,0,0,0,0,82,83,350,0,0,0,0,0,0,0,0,0,0,144,0,0,0,2,2,1,1,18,29,9,2,5,4,8,21,35,26,35,29,58,25,1,1,7,0,2,4,2,4,11,4,9,7,10,10,6,5,4,44,59,44,40
"2017-05-09 22:54:00",46,69,0,37,0,0,0,84,84,376,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,9,0,2,16,10,6,3,1,3,8,52,27,65,61,17,33,41,0,2,0,6,4,1,10,5,6,1,3,6,6,14,5,2,5,22,36,39,30
"2017-05-09 22:57:00",53,74,3,86,0,0,0,83,83,84,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,13,0,11,7,4,8,6,3,11,52,16,45,37,24,29,48,1,0,8,8,3,2,3,5,6,6,7,7,4,5,4,5,4,14,44,34,30
"2017-05-09 23:00:00",59,85,67,95,0,0,0,83,83,26,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,1,1,0,12,20,3,1,3,8,8,26,67,28,35,30,21,30,0,0,2,6,5,2,4,5,5,4,4,5,8,4,4,11,7,21,48,31,10
"2017-05-09 23:03:00",53,67,56,74,0,0,0,84,83,14,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,6,0,0,10,10,14,3,4,5,9,75,61,21,36,56,58,47,0,0,3,3,2,2,3,4,4,6,7,6,6,2,3,2,0,64,32,45,34
"2017-05-09 23:06:00",72,64,73,75,0,0,0,82,84,8,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,8,0,1,15,13,2,1,12,8,5,26,44,17,14,37,42,47,0,6,1,0,2,6,4,4,2,3,1,2,10,4,4,4,3,25,9,25,41
"2017-05-09 23:09:00",55,79,86,83,0,0,0,83,84,2,0,0,0,0,0,0,0,0,0,0,64,0,0,0,3,8,0,0,21,13,5,1,4,8,18,23,43,40,26,17,47,46,0,0,3,3,7,0,3,11,0,5,0,2,11,7,4,2,3,39,38,48,27
"2017-05-09 23:12:00",55,79,56,77,0,0,0,83,60,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,2,0,2,0,14,15,11,2,6,2,10,33,61,32,22,43,30,17,0,12,3,2,5,3,1,2,4,3,3,5,5,4,5,2,1,62,56,59,55
"2017-05-09 23:15:00",61,75,55,66,0,0,0,83,0,8,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,15,0,0,8,7,7,3,25,7,8,27,40,34,17,35,19,18,0,0,1,0,9,6,4,6,1,10,5,6,3,3,2,7,3,50,31,31,25
"2017-05-09 23:18:00",58,65,69,77,0,0,0,84,0,8,0,0,0,0,0,0,0,0,0,0,72,0,0,0,10,0,0,0,11,9,4,0,5,6,4,28,37,64,32,50,41,47,2,6,1,2,7,7,4,6,11,3,3,1,2,5,3,4,5,27,40,23,22
"2017-05-09 23:21:00",54,72,83,76,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,3,5,0,1,15,18,6,4,7,4,4,24,44,43,42,45,37,25,0,0,0,0,2,11,2,4,2,4,3,1,8,4,3,3,4,36,50,11,20
"2017-05-09 23:24:00",50,67,69,60,0,0,0,82,0,10,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,9,2,15,6,2,4,1,2,8,35,45,65,17,13,48,26,3,0,1,0,2,2,3,9,4,1,1,6,5,1,3,6,5,26,30,31,29
"2017-05-09 23:27:00",92,99,100,99,0,0,0,83,0,10,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,21,6,13,0,1,5,11,30,26,26,29,41,10,61,3,1,2,0,1,3,2,4,2,4,7,3,3,2,5,6,5,33,54,26,31
"2017-05-09 23:30:00",46,70,62,78,0,0,0,83,0,8,0,0,0,0,0,0,0,0,0,0,104,0,0,0,3,5,17,4,1,18,0,0,3,3,6,56,27,30,36,36,20,16,1,0,7,3,1,6,3,5,10,3,1,7,2,2,5,3,3,40,28,49,41
"2017-05-09 23:33:00",35,52,59,63,0,0,0,70,0,8,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,3,2,2,11,10,5,2,7,5,8,35,35,40,43,34,41,11,0,0,0,2,7,5,3,6,2,3,6,5,2,5,5,0,2,19,18,27,28
"2017-05-09 23:36:00",63,60,45,55,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,1,0,12,3,2,4,5,2,2,13,55,14,23,26,38,40,0,0,3,3,7,5,3,1,7,4,2,1,5,7,3,1,3,36,8,15,26
"2017-05-09 23:39:00",56,84,74,78,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,4,0,3,9,9,14,2,7,3,6,15,16,30,26,23,19,15,1,0,2,2,4,4,6,2,6,4,3,13,2,1,7,3,1,33,26,38,8
"2017-05-09 23:42:00",69,29,80,71,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,80,0,0,0,4,0,2,1,3,3,3,2,6,1,3,28,28,34,7,42,17,64,0,0,1,0,2,1,13,4,1,4,4,4,11,5,2,3,4,51,29,30,16
"2017-05-09 23:45:00",65,0,65,54,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,48,0,0,0,3,12,5,1,7,14,22,1,9,4,2,31,12,38,26,39,22,21,2,2,0,1,4,3,2,4,7,1,3,4,1,4,6,3,0,44,13,39,4
"2017-05-09 23:48:00",56,0,68,67,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,2,5,0,4,9,6,0,2,3,7,18,37,29,30,18,47,45,0,1,1,0,4,2,6,1,2,0,4,3,4,5,3,1,2,52,30,36,55
"2017-05-09 23:51:00",15,1,56,67,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,5,0,5,7,1,1,6,6,7,35,23,30,13,31,15,22,1,4,4,0,3,4,3,6,0,2,2,2,3,2,4,6,1,18,13,28,49
"2017-05-09 23:54:00",0,0,72,61,0,23,0,0,0,8,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,1,8,0,12,20,2,1,1,2,15,62,8,25,30,29,23,20,3,0,2,2,0,4,12,2,5,0,4,1,3,7,3,1,2,16,29,29,8
"2017-05-09 23:57:00",0,0,60,58,0,72,0,0,0,18,0,0,0,0,0,0,0,0,0,0,48,0,0,0,2,0,0,0,10,3,5,4,2,4,11,35,51,16,33,24,23,40,0,4,1,0,7,2,5,1,3,2,5,0,0,2,2,3,2,37,22,14,13
"2017-05-10 00:00:00",0,0,90,3,0,72,0,0,0,8,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,7,11,5,1,3,6,5,34,33,12,29,24,11,29,0,0,0,0,4,3,9,4,0,4,1,1,4,5,4,6,4,27,7,22,34
"2017-05-10 00:03:00",0,0,46,0,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,2,1,0,3,6,11,0,2,2,8,6,71,13,35,14,7,42,42,1,0,1,0,1,1,3,2,0,4,4,3,3,7,3,4,10,33,20,42,27
"2017-05-10 00:06:00",0,0,9,0,0,72,0,0,0,8,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,4,0,5,7,5,3,4,5,3,10,19,23,47,20,18,26,17,1,0,0,1,0,2,12,2,1,4,11,1,1,0,1,2,2,39,34,21,7
"2017-05-10 00:09:00",0,27,0,0,0,72,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,3,0,0,2,6,5,2,1,2,3,8,22,37,8,27,37,2,14,0,0,1,0,3,5,6,4,4,5,10,4,1,1,0,2,3,46,29,28,30
"2017-05-10 00:12:00",0,80,0,0,0,72,0,0,0,6,0,0,0,0,0,0,0,0,0,0,48,0,0,0,6,0,0,1,8,7,3,1,3,7,4,28,23,51,8,18,24,25,0,4,2,2,2,1,3,4,0,0,5,6,2,2,3,1,3,35,43,32,57
"2017-05-10 00:15:00",0,71,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,10,5,4,2,0,3,10,41,40,19,7,46,28,38,0,0,0,0,3,4,2,3,0,0,4,1,1,2,4,0,3,17,17,26,32
"2017-05-10 00:18:00",0,84,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,2,0,7,9,6,3,10,1,8,33,12,39,16,34,36,26,0,0,4,0,1,4,0,0,3,2,1,7,3,1,1,3,1,30,41,32,18
"2017-05-10 00:21:00",0,96,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,2,0,2,1,5,3,2,2,2,0,6,17,34,16,7,7,30,44,0,0,0,0,9,4,0,1,2,0,3,1,9,1,4,4,4,13,14,25,7
"2017-05-10 00:24:00",0,67,0,6,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,9,0,7,7,6,2,5,4,1,17,35,27,35,38,18,32,0,0,0,0,4,0,0,7,2,3,2,1,2,2,2,0,4,14,25,33,23
"2017-05-10 00:27:00",31,67,0,74,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,3,0,0,13,7,5,4,2,9,4,16,30,35,46,9,22,19,0,2,0,1,1,2,4,4,3,3,0,9,2,0,3,1,1,42,26,16,8
"2017-05-10 00:30:00",45,75,0,70,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,9,0,1,8,4,1,3,3,3,20,30,8,12,9,15,15,0,0,2,0,3,3,5,2,2,1,5,2,2,4,2,2,4,16,28,8,25
"2017-05-10 00:33:00",47,70,0,78,0,72,0,0,0,4,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,8,8,1,1,7,3,2,45,14,6,37,16,10,27,0,0,0,0,3,1,5,3,0,7,2,1,1,2,1,1,5,13,21,24,21
"2017-05-10 00:36:00",54,64,63,67,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,9,4,5,5,0,2,1,1,39,24,29,30,39,4,12,0,2,0,0,6,2,2,1,7,5,4,8,2,5,2,1,6,24,28,29,34
"2017-05-10 00:39:00",61,60,48,66,0,72,0,0,0,4,0,0,0,0,0,0,0,0,0,0,96,0,0,0,3,0,0,0,3,10,1,4,1,2,3,28,12,23,28,33,26,20,0,4,2,3,1,1,3,2,6,2,2,1,5,1,2,2,3,24,17,34,5
"2017-05-10 00:42:00",58,68,48,67,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,5,16,5,2,1,1,3,3,22,33,10,43,38,33,12,0,0,0,3,0,2,5,4,0,1,1,7,4,0,1,0,2,44,20,12,43
"2017-05-10 00:45:00",49,60,50,58,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,4,9,4,2,2,4,4,6,22,12,13,17,32,17,9,4,2,8,0,3,2,9,3,2,1,10,4,2,2,2,1,1,31,9,27,18
"2017-05-10 00:48:00",52,50,58,65,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,4,0,0,3,11,0,1,5,0,2,32,24,28,25,24,23,34,0,0,3,0,6,3,2,2,6,1,2,1,2,1,4,3,0,42,10,19,31
"2017-05-10 00:51:00",57,70,61,59,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,1,0,5,5,5,1,3,2,7,9,33,36,13,21,35,32,0,0,0,0,1,1,0,2,1,2,3,3,6,5,2,1,2,20,37,18,22
"2017-05-10 00:54:00",72,62,60,52,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,5,0,0,7,14,6,3,2,2,5,28,15,22,5,35,21,26,0,0,0,0,1,2,0,1,1,3,4,1,2,4,0,0,6,22,12,11,14
"2017-05-10 00:57:00",82,70,56,61,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,2,0,2,4,15,2,1,5,1,3,33,8,21,23,25,14,27,0,0,0,0,1,0,3,1,4,3,11,2,2,3,3,0,2,16,22,16,9
"2017-05-10 01:00:00",67,66,82,74,0,72,0,0,0,8,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,10,0,0,9,1,4,0,4,0,7,18,22,21,17,12,43,34,0,0,0,0,4,3,3,2,5,2,1,2,0,2,5,3,0,24,19,16,34
"2017-05-10 01:03:00",68,67,79,48,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,2,7,0,0,5,4,5,3,3,6,2,24,13,23,26,43,25,18,0,0,0,0,2,4,2,5,1,1,3,2,0,3,0,0,2,19,30,8,21
"2017-05-10 01:06:00",58,61,52,63,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,3,0,0,4,7,2,2,2,3,6,17,14,18,14,40,23,23,0,1,0,0,6,0,1,3,0,3,5,1,8,3,2,0,2,35,16,14,26
"2017-05-10 01:09:00",62,54,61,51,0,72,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,4,0,0,5,7,4,1,5,2,3,17,9,50,6,9,12,25,0,0,0,0,3,0,4,0,11,3,0,1,3,1,0,5,3,25,11,27,16
"2017-05-10 01:12:00",62,51,57,52,0,72,0,0,0,4,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,1,0,7,0,1,3,1,3,2,7,21,21,21,23,26,24,6,0,0,0,0,2,1,1,0,2,1,1,2,1,1,1,3,4,42,35,8,9
"2017-05-10 01:15:00",57,57,55,42,0,72,0,0,43,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,4,3,0,4,6,1,0,2,4,9,27,13,17,17,5,21,23,0,0,0,0,2,2,4,4,5,8,1,0,4,2,4,3,3,5,14,23,2
"2017-05-10 01:18:00",54,24,58,56,0,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,7,5,4,4,2,1,2,29,5,17,20,15,15,10,0,0,0,0,3,3,3,0,3,0,2,2,2,3,1,1,5,22,36,24,17
"2017-05-10 01:21:00",46,0,59,56,0,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,4,0,0,5,5,4,0,0,4,9,27,26,9,28,42,5,13,0,0,0,0,7,0,3,3,6,0,0,2,2,0,1,2,2,18,3,18,44
"2017-05-10 01:24:00",50,0,61,47,0,72,0,0,84,6,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,1,0,1,4,1,8,3,2,3,21,31,22,11,28,40,0,0,0,0,1,4,3,2,3,9,8,2,1,7,4,2,0,34,24,5,7
"2017-05-10 01:27:00",47,0,71,61,0,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,2,3,4,2,0,3,1,4,13,28,16,30,28,24,30,0,0,0,0,0,1,1,3,3,6,3,4,0,2,1,2,9,25,18,29,18
"2017-05-10 01:30:00",74,0,79,52,0,72,0,0,84,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,3,3,5,2,2,0,5,8,11,20,25,9,23,19,15,0,0,0,0,1,2,0,2,1,2,0,0,1,3,0,1,1,7,13,24,18
"2017-05-10 01:33:00",70,0,80,72,0,72,0,0,82,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,13,8,1,4,1,1,3,0,22,31,31,27,29,11,0,0,0,0,0,1,3,5,0,1,2,3,2,2,4,0,1,21,56,10,16
"2017-05-10 01:36:00",54,0,66,56,0,72,0,18,83,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,6,2,1,1,0,4,16,12,21,7,12,28,13,0,0,0,0,1,2,1,9,2,16,1,2,1,1,4,2,4,3,1,13,29
"2017-05-10 01:39:00",58,0,54,58,0,72,0,84,84,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,1,7,2,0,1,1,1,19,14,37,25,19,19,17,0,3,0,0,1,1,6,3,1,2,0,4,0,0,1,3,4,17,57,16,20
"2017-05-10 01:42:00",49,0,62,13,0,72,0,83,82,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,5,8,3,3,7,2,11,21,24,16,13,11,21,20,0,0,0,0,1,2,4,1,1,0,3,1,3,6,2,2,2,19,9,29,3
"2017-05-10 01:45:00",31,0,53,0,0,72,0,82,85,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,16,10,0,0,3,1,4,8,30,47,8,30,32,11,0,0,0,0,0,1,1,1,0,0,0,1,1,3,0,1,2,7,9,25,10
"2017-05-10 01:48:00",0,33,18,0,0,72,0,84,83,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,1,3,0,0,0,1,26,25,33,22,11,17,10,0,0,0,0,0,1,2,3,1,0,3,1,4,3,1,1,0,17,17,19,30
"2017-05-10 01:51:00",0,66,0,0,0,72,0,82,83,4,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,2,0,0,4,6,1,5,1,1,2,21,10,28,24,8,1,8,0,0,0,0,1,5,0,3,4,4,1,2,5,2,0,3,1,17,15,9,6
"2017-05-10 01:54:00",0,88,0,0,0,72,0,84,84,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,2,2,0,0,1,2,6,18,12,22,22,23,18,20,3,0,0,0,1,3,1,0,0,1,2,4,1,3,2,0,0,10,15,17,16
"2017-05-10 01:57:00",0,66,0,0,0,72,0,82,84,2,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,0,2,0,2,3,0,0,11,16,27,18,14,34,8,8,3,0,0,0,1,2,8,0,4,4,3,0,4,1,0,1,8,6,2,21,24
"2017-05-10 02:00:00",0,49,0,0,0,72,0,83,83,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,1,1,7,7,2,1,0,0,4,12,22,17,3,5,11,1,0,0,0,2,2,1,0,4,0,4,1,2,5,0,4,2,48,19,6,23
"2017-05-10 02:03:00",0,45,0,0,0,72,0,84,83,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3,10,3,0,4,1,10,9,17,23,13,33,23,17,0,0,2,0,5,5,2,2,1,3,0,3,2,2,2,5,0,24,7,15,16
"2017-05-10 02:06:00",0,48,0,0,0,72,0,83,83,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,6,5,6,1,5,2,1,35,15,20,30,13,16,30,0,0,0,0,4,3,1,1,2,2,4,1,4,1,1,5,6,11,10,15,19
"2017-05-10 02:09:00",0,48,0,0,0,72,0,84,83,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,4,7,0,1,2,1,6,22,17,20,28,18,19,13,0,0,0,0,3,0,0,1,1,1,1,1,3,0,1,0,3,24,8,15,20
"2017-05-10 02:12:00",0,69,0,32,0,72,0,83,84,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,4,0,0,2,4,8,1,1,5,0,32,26,11,8,28,26,13,0,0,0,0,0,0,5,0,2,0,1,2,1,4,5,0,2,14,16,19,13
"2017-05-10 02:15:00",7,47,0,40,0,72,0,82,83,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,1,2,6,5,3,0,8,0,16,16,1,5,19,1,0,0,0,4,1,3,5,2,5,0,1,0,2,0,1,3,22,34,18,11
"2017-05-10 02:18:00",60,59,54,47,0,72,0,83,85,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,3,2,0,0,0,4,2,37,13,3,15,18,31,25,0,0,0,0,0,0,0,1,1,1,0,0,3,1,0,0,8,8,11,20,2
"2017-05-10 02:21:00",61,56,47,66,0,72,0,84,82,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,2,1,1,5,1,19,27,16,18,10,3,12,0,0,0,0,4,1,1,4,0,1,0,2,2,2,3,1,2,16,30,24,5
"2017-05-10 02:24:00",64,55,68,63,0,72,0,83,83,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,9,3,2,3,0,4,14,1,3,14,23,15,17,0,0,0,0,4,3,4,3,1,0,0,1,3,4,0,2,0,6,29,5,1
"2017-05-10 02:27:00",54,55,53,64,0,72,0,83,84,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,3,1,3,1,0,0,2,15,25,20,21,15,21,21,0,0,1,0,2,2,0,1,2,3,1,1,1,1,1,3,0,21,19,8,5
"2017-05-10 02:30:00",62,57,44,54,0,72,0,83,83,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,2,6,0,0,1,12,20,31,25,16,0,5,20,0,0,0,0,2,2,1,1,0,3,1,5,4,2,3,0,2,12,12,21,10
"2017-05-10 02:33:00",72,59,59,51,0,72,0,83,84,2,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,5,0,8,2,1,3,6,1,21,22,13,13,3,35,0,0,0,0,1,2,0,0,1,1,2,2,2,2,1,6,0,16,9,19,7
"2017-05-10 02:36:00",79,54,66,89,0,72,0,83,84,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,7,8,0,1,3,4,3,2,19,18,0,6,12,13,0,0,0,0,2,1,0,2,0,2,0,1,0,1,3,4,1,24,21,22,0
"2017-05-10 02:39:00",49,37,55,44,0,72,0,83,82,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,3,4,0,0,1,4,2,11,9,19,22,5,15,28,0,0,0,0,1,2,3,2,3,4,1,1,2,1,5,2,0,2,8,0,8
"2017-05-10 02:42:00",62,54,55,53,0,72,0,84,83,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,1,4,4,0,0,3,2,13,25,21,5,14,31,0,1,0,0,0,0,1,1,2,3,0,2,1,1,2,1,1,2,11,6,30,9
"2017-05-10 02:45:00",46,37,56,42,0,72,0,82,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,2,3,3,3,29,8,5,17,11,35,0,0,0,0,2,0,4,1,0,1,1,1,6,4,1,0,2,32,4,4,7
"2017-05-10 02:48:00",71,65,71,66,0,72,0,84,83,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,5,4,3,1,5,1,2,12,15,6,6,24,31,21,0,0,0,0,2,4,2,1,1,1,0,2,2,0,0,1,2,11,3,7,15
"2017-05-10 02:51:00",66,53,61,54,0,15,0,84,83,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,7,0,7,1,6,6,2,3,0,13,21,31,9,12,13,19,0,0,0,0,1,3,2,2,1,2,0,2,2,11,2,1,2,6,23,7,12
"2017-05-10 02:54:00",78,78,60,80,0,0,0,83,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,3,3,10,31,27,12,19,9,7,0,0,0,0,1,1,3,0,1,1,1,1,0,0,1,2,1,28,23,7,10
"2017-05-10 02:57:00",65,0,69,66,0,0,0,83,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,2,0,0,3,4,12,1,29,14,8,17,4,0,0,0,0,0,0,3,1,1,3,5,1,1,0,3,0,2,25,11,5,9
"2017-05-10 03:00:00",59,0,48,52,0,0,0,82,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,1,0,0,2,2,0,17,14,11,30,16,6,15,0,0,0,0,0,3,0,0,4,2,0,2,0,1,0,1,2,8,5,19,22
"2017-05-10 03:03:00",72,0,52,65,0,0,0,82,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,1,4,0,1,17,7,28,14,8,4,8,0,0,0,0,0,1,1,0,1,0,0,3,1,3,2,0,0,35,14,10,27
"2017-05-10 03:06:00",49,0,62,61,0,0,0,85,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,4,10,20,18,25,12,25,12,0,0,0,0,3,5,1,2,2,0,1,0,3,1,4,1,0,24,8,12,11
"2017-05-10 03:09:00",52,0,56,57,0,0,0,83,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,4,3,2,11,0,4,13,13,8,19,0,0,0,0,0,1,0,1,0,3,2,1,3,1,1,3,1,27,6,9,10
"2017-05-10 03:12:00",88,0,77,66,0,0,0,83,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,8,17,18,11,4,0,22,0,0,0,0,0,1,2,1,1,1,2,0,2,1,1,1,2,11,5,10,9
"2017-05-10 03:15:00",72,0,54,0,0,0,0,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,2,1,5,2,16,2,7,8,16,30,0,0,0,0,5,8,0,5,1,1,1,2,0,4,0,2,0,9,5,15,23
